Source_ID,SS,SSBS
JD1_2010__Wang,JD1_2010__Wang 2,JD1_2010__Wang 2  22
JD1_2010__Wang,JD1_2010__Wang 2,JD1_2010__Wang 2  26
JD1_2010__Wang,JD1_2010__Wang 2,JD1_2010__Wang 2  27
JD1_2010__Wang,JD1_2010__Wang 2,JD1_2010__Wang 2  28
JD1_2010__Wang,JD1_2010__Wang 2,JD1_2010__Wang 2  29
JD1_2010__Wang,JD1_2010__Wang 2,JD1_2010__Wang 2  30
JD1_2010__Wang,JD1_2010__Wang 2,JD1_2010__Wang 2  31
JD1_2010__Wang,JD1_2010__Wang 2,JD1_2010__Wang 2  33
JD1_2010__Wang,JD1_2010__Wang 2,JD1_2010__Wang 2  37
JD1_2010__Wang,JD1_2010__Wang 2,JD1_2010__Wang 2  38
JD1_2010__Wang,JD1_2010__Wang 2,JD1_2010__Wang 2  40
JD1_2010__Wang,JD1_2010__Wang 2,JD1_2010__Wang 2  9
JD1_2010__Wang,JD1_2010__Wang 3,JD1_2010__Wang 3  10
JD1_2010__Wang,JD1_2010__Wang 3,JD1_2010__Wang 3  13
JD1_2010__Wang,JD1_2010__Wang 3,JD1_2010__Wang 3  14
JD1_2010__Wang,JD1_2010__Wang 3,JD1_2010__Wang 3  2
JD1_2010__Wang,JD1_2010__Wang 3,JD1_2010__Wang 3  3
JD1_2010__Wang,JD1_2010__Wang 3,JD1_2010__Wang 3  6
JD1_2010__Wang,JD1_2010__Wang 3,JD1_2010__Wang 3  7
JD1_2010__Wang,JD1_2010__Wang 3,JD1_2010__Wang 3  9
KS1_2005__Schilthuizen,KS1_2005__Schilthuizen 1,KS1_2005__Schilthuizen 1 Batu Besar 11
KS1_2005__Schilthuizen,KS1_2005__Schilthuizen 1,KS1_2005__Schilthuizen 1 Batu Besar 12
KS1_2005__Schilthuizen,KS1_2005__Schilthuizen 1,KS1_2005__Schilthuizen 1 Batu Kampu 10
KS1_2005__Schilthuizen,KS1_2005__Schilthuizen 1,KS1_2005__Schilthuizen 1 Batu Kampu 9
KS1_2005__Schilthuizen,KS1_2005__Schilthuizen 1,KS1_2005__Schilthuizen 1 Batu Mate 7
KS1_2005__Schilthuizen,KS1_2005__Schilthuizen 1,KS1_2005__Schilthuizen 1 Batu Mate 8
KS1_2005__Schilthuizen,KS1_2005__Schilthuizen 1,KS1_2005__Schilthuizen 1 Batu Tai 1
KS1_2005__Schilthuizen,KS1_2005__Schilthuizen 1,KS1_2005__Schilthuizen 1 Batu Tai 2
KS1_2005__Schilthuizen,KS1_2005__Schilthuizen 1,KS1_2005__Schilthuizen 1 Mawas 3
KS1_2005__Schilthuizen,KS1_2005__Schilthuizen 1,KS1_2005__Schilthuizen 1 Mawas 4
KS1_2008__Ozden,KS1_2008__Ozden 1,KS1_2008__Ozden 1  1
KS1_2008__Ozden,KS1_2008__Ozden 1,KS1_2008__Ozden 1  2
KS1_2008__Ozden,KS1_2008__Ozden 1,KS1_2008__Ozden 1  3
KS1_2008__Ozden,KS1_2008__Ozden 1,KS1_2008__Ozden 1  4
KS1_2008__Ozden,KS1_2008__Ozden 1,KS1_2008__Ozden 1  5
KS1_2008__Ozden,KS1_2008__Ozden 1,KS1_2008__Ozden 1  6
KS1_2009__Gutierrez,KS1_2009__Gutierrez 1,KS1_2009__Gutierrez 1  11
KS1_2009__Gutierrez,KS1_2009__Gutierrez 1,KS1_2009__Gutierrez 1  12
KS1_2009__Gutierrez,KS1_2009__Gutierrez 1,KS1_2009__Gutierrez 1  13
KS1_2009__Gutierrez,KS1_2009__Gutierrez 1,KS1_2009__Gutierrez 1  14
KS1_2009__Gutierrez,KS1_2009__Gutierrez 1,KS1_2009__Gutierrez 1  15
KS1_2009__Gutierrez,KS1_2009__Gutierrez 1,KS1_2009__Gutierrez 1  16
KS1_2009__Gutierrez,KS1_2009__Gutierrez 1,KS1_2009__Gutierrez 1  3
KS1_2009__Gutierrez,KS1_2009__Gutierrez 1,KS1_2009__Gutierrez 1  4
KS1_2009__SuarezRubio,KS1_2009__SuarezRubio 1,KS1_2009__SuarezRubio 1  18
KS1_2009__SuarezRubio,KS1_2009__SuarezRubio 1,KS1_2009__SuarezRubio 1  20
KS1_2009__SuarezRubio,KS1_2009__SuarezRubio 1,KS1_2009__SuarezRubio 1  21
KS1_2009__SuarezRubio,KS1_2009__SuarezRubio 1,KS1_2009__SuarezRubio 1  27
KS1_2009__SuarezRubio,KS1_2009__SuarezRubio 1,KS1_2009__SuarezRubio 1  29
KS1_2009__SuarezRubio,KS1_2009__SuarezRubio 1,KS1_2009__SuarezRubio 1  30
KS1_2009__SuarezRubio,KS1_2009__SuarezRubio 1,KS1_2009__SuarezRubio 1  36
KS1_2009__SuarezRubio,KS1_2009__SuarezRubio 1,KS1_2009__SuarezRubio 1  5
KS1_2009__SuarezRubio,KS1_2009__SuarezRubio 1,KS1_2009__SuarezRubio 1  7
KS1_2011__Azman,KS1_2011__Azman 1,KS1_2011__Azman 1  1
KS1_2011__Azman,KS1_2011__Azman 1,KS1_2011__Azman 1  2
KS1_2011__Azman,KS1_2011__Azman 1,KS1_2011__Azman 1  3
KS1_2012__Alguacil,KS1_2012__Alguacil 1,KS1_2012__Alguacil 1  1
KS1_2012__Alguacil,KS1_2012__Alguacil 1,KS1_2012__Alguacil 1  2
KS1_2012__Alguacil,KS1_2012__Alguacil 1,KS1_2012__Alguacil 1  3
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 1 1
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 1 10
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 1 11
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 1 12
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 1 13
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 1 14
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 1 15
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 1 16
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 1 17
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 1 18
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 1 19
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 1 2
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 1 20
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 1 21
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 1 22
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 1 23
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 1 24
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 1 25
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 1 26
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 1 27
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 1 3
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 1 4
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 1 5
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 1 6
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 1 7
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 1 8
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 1 9
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 10 447
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 10 448
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 10 449
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 10 450
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 10 451
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 10 452
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 10 453
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 10 454
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 10 455
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 10 456
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 10 457
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 10 458
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 10 459
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 10 460
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 10 461
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 10 462
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 10 463
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 10 464
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 10 465
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 10 466
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 10 467
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 10 468
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 10 469
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 10 470
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 10 471
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 10 472
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 10 473
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 10 474
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 10 475
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 10 476
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 10 477
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 10 478
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 10 479
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 10 480
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 10 481
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 10 482
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 10 483
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 10 484
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 11 485
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 11 486
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 11 487
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 11 488
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 11 489
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 11 490
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 11 491
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 11 492
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 11 493
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 11 494
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 11 495
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 11 496
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 11 497
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 11 498
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 11 499
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 11 500
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 11 501
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 11 502
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 11 503
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 11 504
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 11 505
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 11 506
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 11 507
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 11 508
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 11 509
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 11 510
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 11 511
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 11 512
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 11 513
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 11 514
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 11 515
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 11 516
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 11 517
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 11 518
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 11 519
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 11 520
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 11 521
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 11 522
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 11 523
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 11 524
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 11 525
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 11 526
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 11 527
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 11 528
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 11 529
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 11 530
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 11 531
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 11 532
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 11 533
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 11 534
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 11 535
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 11 536
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 11 537
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 11 538
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 11 539
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 11 540
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 12 541
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 12 542
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 12 543
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 12 544
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 12 545
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 12 546
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 12 547
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 12 548
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 12 549
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 12 550
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 12 551
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 12 552
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 12 553
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 12 554
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 12 555
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 12 556
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 12 557
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 12 558
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 12 559
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 12 560
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 12 561
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 12 562
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 12 563
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 12 564
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 12 565
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 12 566
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 12 567
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 12 568
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 12 569
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 12 570
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 12 571
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 12 572
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 12 573
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 12 574
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 13 575
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 13 576
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 13 577
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 13 578
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 13 579
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 13 580
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 13 581
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 13 582
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 13 583
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 13 584
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 13 585
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 13 586
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 13 587
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 13 588
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 13 589
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 13 590
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 13 591
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 13 592
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 13 593
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 13 594
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 14 595
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 14 596
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 14 597
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 14 598
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 14 599
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 14 600
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 14 601
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 14 602
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 14 603
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 14 604
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 14 605
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 14 606
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 14 607
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 14 608
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 14 609
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 14 610
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 14 611
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 14 612
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 14 613
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 14 614
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 15 615
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 15 616
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 15 617
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 15 618
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 15 619
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 15 620
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 15 621
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 15 622
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 15 623
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 15 624
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 15 625
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 15 626
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 15 627
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 15 628
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 15 629
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 15 630
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 15 631
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 15 632
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 15 633
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 15 634
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 16 635
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 16 636
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 16 637
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 16 638
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 16 639
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 16 640
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 16 641
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 16 642
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 16 643
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 16 644
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 16 645
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 16 646
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 16 647
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 16 648
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 16 649
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 16 650
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 16 651
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 16 652
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 16 653
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 16 654
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 17 655
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 17 656
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 17 657
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 17 658
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 17 659
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 17 660
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 17 661
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 17 662
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 17 663
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 17 664
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 17 665
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 17 666
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 17 667
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 17 668
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 17 669
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 17 670
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 17 671
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 17 672
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 17 673
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 17 674
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 18 675
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 18 676
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 18 677
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 18 678
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 18 679
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 18 680
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 18 681
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 18 682
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 18 683
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 18 684
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 18 685
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 18 686
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 18 687
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 18 688
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 18 689
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 18 690
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 18 691
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 18 692
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 18 693
KS1_2013__Gould,KS1_2013__Gould 1,KS1_2013__Gould 1 18 694
